用户ID,用户昵称,用户头像地址,评论时间,点赞总数,评论内容
18624662,TheBlueParts,http://p2.music.126.net/92qe0oPhofJKCoqts9eD2A==/5961552046086496.jpg,1444235104636,1848,你可以去随意质疑这首歌没有你想象中的好听。可你不能质疑80年代的香港歌手和乐队。至少那个年代的香港歌手基本上都是凭良心在做音乐的。跟现在不一样。就说「人文关怀」这一点，不知道把现在的音乐甩了多少条街了。
33656261,魅族科技CEO-雷军,http://p2.music.126.net/Lfi_QOpPFW4j9Pwonmwgtw==/7840617417922337.jpg,1424225572019,1786,一看作曲是顾嘉辉 这歌想差都难啊
46109812,cyrussweetie,http://p2.music.126.net/jLKaq--iNlkszxiV0zdIaQ==/3233663699274196.jpg,1447939170237,1728,看到评论都是只关注哥哥  很不是滋味 其实这里面又岂止哥哥一人厉害 自小听粤语长大 许冠杰 陈百强 蔡枫华 吕方 罗文 黄霑等等都是很有特色的[哀伤]
65534518,最多想一觉睡去,http://p2.music.126.net/oYuG-VCHfELSfDTwnieaGA==/109951163323786429.jpg,1452563651109,1525,这阵象不是地球大合唱是什么，也可以说是地球大绝唱，因为地球不会有第二个梅艳芳张国荣陈百强罗文
5836286,loseblack,http://p2.music.126.net/UhQKkjW9KyUeNnyXJ4v8IA==/109951163454230792.jpg,1422364486571,1143,突然听到哥哥声音，马上来看歌词[可爱]
68032004,AIMO_默默,http://p2.music.126.net/xSD7ORzpkLqaOWhRsPLwpg==/2941193605962566.jpg,1431163137364,1104,声音本就见仁见智，你听过他的几首？一个拥有20多年唱歌历史的人，我父母就是哥哥的歌迷，老一辈都说陈百强和哥哥的声音属于天籁。
68032004,AIMO_默默,http://p2.music.126.net/xSD7ORzpkLqaOWhRsPLwpg==/2941193605962566.jpg,1431165492120,804,这是80年代的主旋律歌曲，就跟我们都有一个家名字叫中国一样的！你要多么流行好听？
19126745,橙子520,http://p2.music.126.net/U55FKeRVOBW2XbAAmX07TA==/18563054811861942.jpg,1450260072077,760,一首歌几乎汇集一个时代的大咖！
43094746,多么特别的我L,http://p2.music.126.net/Z-cAEagaXbsrknoB5o-CzQ==/3247957351011633.jpg,1443974445365,678,我什么都不评论，就冲这些唱歌的，随便抽一两个出来放在现在还不是元老中的元老，学友在里面也不过是一个小弟弟，陈奕迅都看不到，全是腕啊！
127271850,水澄镜朗,http://p2.music.126.net/pe0vJYI857FFnq9szBat6w==/18522372883220166.jpg,1459665744199,475,梅艳芳：人心张开会有光无穷 张开有暖火熊熊 红日那般高温。
72758452,夏日酸角汁,http://p2.music.126.net/55IHuAdEPYS3-z7A3_eQXQ==/109951163187386099.jpg,1444442696662,425,如果你也喜欢港乐港星，你就会明白这首歌有多牛！
39143359,胶片人_,http://p1.music.126.net/uSKWAMwBIyrVWrls3E-j5A==/18869818556238736.jpg,1427822515708,10166,当时他在韩国唱这首歌的live，这辈子没再见过台风这么好的人
17635913,Lawler,http://p1.music.126.net/HNhFbpu_e3rCIMdrA4HoCQ==/109951163319475556.jpg,1427814010684,6392,怪你过份美丽，让我无心睡眠，又是那千千阙歌让我骤觉沉默是金。风再起时又有谁共鸣，胭脂扣后让风继续吹使有心人深情相拥。         
52875320,风盖着吹0912,http://p1.music.126.net/n34IU4FGsiXgoMtKKQ-59w==/2880720467003481.jpg,1428750314419,5002,有天在家里唱的时候老妈说调调不对，然后她就开唱了，哈哈[大笑]
121638154,清水不染尘,http://p1.music.126.net/Mj7Mdzq2U1Tm7Nd-oBgk2w==/3404088003921645.jpg,1453678635594,4795,哥哥当年造访韩国，歌迷疯的不行，现如今却是一片哈韩，世风日下啊……
58830557,记忆横行霸道,http://p1.music.126.net/pFtq0cKZBkPyADRYzkqHbg==/7858209604405680.jpg,1427381219070,3348,哥哥真是无所不能了，抒情歌，劲歌，都能表现的炉火纯青（这个词用得不错吧[呲牙]）！
55578827,NWU07XB,http://p1.music.126.net/MhZ6NP7tv1NwfGf9rI36ag==/1385384662978887.jpg,1425003196931,2327,热情演唱会上表演最精彩，尤其是耍麦的动作，帅呆了
37260480,地球上最后一个EMO女孩,http://p1.music.126.net/jOJWMqcSBsz_2dB9URnJxQ==/2539871864226933.jpg,1459323816137,1780,自从喜欢上张国荣 我觉得自己像是活在九十年代 看九十年代的电影 听九十年代的歌 那时候我还是个小孩
48142383,趴在窗台想心思,http://p1.music.126.net/LlF113N5OKdx_LazfRgCMg==/2533274793107087.jpg,1420125250525,1622,晚上戴着耳机听这歌很有感觉
27034130,Blues_poem,http://p1.music.126.net/eak7bYj-mM4gFP7lJCYYCQ==/2908208256518086.jpg,1404796762035,1379,只有哥哥能唱的一首歌     一首好歌。
39699494,blackpass,http://p1.music.126.net/VVN27Ld9b6rx1inXYky8Zw==/6656443396123863.jpg,1424224785247,1293,我第一次听的时候，真的失眠了。
67849566,不废柴,http://p1.music.126.net/E5SwJH2lUyZ6JoxWmPXmjw==/18799449813476806.jpg,1437490141558,1153,哥哥一直习惯在音乐上改变形式，因此舞台表演往往出人意表。他曾于1989年收邀请到韩国音乐节上表演了这首歌曲，结果收到了极大轰动，让韩国歌迷首次领略到了香港音乐的魅力。（哥哥专辑《爱慕》在韩国大卖200000张，创造了第一位中国歌手在韩国专辑的销量成绩。）
73329123,薛李文,http://p1.music.126.net/VoI9SRUq4xm7bP6RloiuyQ==/109951162892707360.jpg,1443418754313,1131,看你这么说我就去看视频了，然后觉得现在的演唱都是什么狗皮玩样儿！
33962086,玩橙琳,http://p1.music.126.net/YaCO1GVFbIZkap2aXxOwOg==/3416182628916516.jpg,1427903731105,1004,「 踏着旧日怀念昨天的你  夜是渗着前事全挥不去  若是你在明日能得一见  就让我在怀内重得温暖 」小时候我爸一放我就high得睡不着的歌。那么多年过去了，始终high得睡不着。
53775016,Jason_Jinzq,http://p1.music.126.net/8OaHd1t1N_VezJRi8SXgTQ==/109951163559331232.jpg,1427030100045,932,哥哥，部长的从政生涯一直在听你的歌。
466758452,鹏先生y,http://p1.music.126.net/IfmhdbzGcktEurKkP1UXZw==/109951163235981419.jpg,1522750232266,250,带上耳机再听真的感觉整个世界都是你的了[呆]
17906192,挪亚有方舟,http://p2.music.126.net/2xkH2NKbag__pv7Tq84x2A==/2942293117067463.jpg,1432399848942,8678,喜欢灰 但亦热恋黄
81133752,牛佳祎XDXD,http://p2.music.126.net/J4qX2QTdPB43zrTe7n5Owg==/109951163325868970.jpg,1454420553547,6168,喜欢他6年。一开始疯狂的看演唱会看电影，后来突然想到如果看完了怎么办，所以从那之后就很小心的在看电影电视剧很小心的听歌，舍不得。没有最爱的一首歌，这首算是很喜欢的一首了。为什么？因为我想和荣哥说，我爱你每一个。[爱心]
378983040,森然味道,http://p2.music.126.net/JrtLJiaR3sipmOlfvluHoA==/18543263604258860.jpg,1491815811847,5758,一个客户推荐的。当时他问我最喜欢张国荣先生的那一首歌曲。我说怪你过分美丽吧。然后他和我说。我喜欢的一首你肯定没听过。然后我说。哦？那您说说看。蝶变。然后他就哼了几句。没想到哼着哼着他居然哭了。一大老爷们在我面前泣不成声。唉。最后我抱了下他。然后问他。你愿意娶我吗[可爱][可爱]
57936063,風繼續吹_不忍遠離,http://p2.music.126.net/NB-Opjeku9JVDmAnxaPqhA==/2906009234671033.jpg,1435130346819,3000,据说你爱我，不知你爱我哪一个。哪一个都爱啊！
100469586,去摘小星星,http://p2.music.126.net/L3aK_CQwbibB9IQ-Buviyw==/109951163312127682.jpg,1451451936215,2191,夕爷写“热恋黄”，不好意思容我想歪一下
350340872,Thanksll,http://p2.music.126.net/kF-1a6ocf_rOJjU6um3gtw==/109951162816643215.jpg,1481701093540,2158,歌手多是在生时火热而逝去以后冰冷，亦或是生不逢时逝去后才大放异彩；这两句话都不适用张国荣，他在任何一个年代任何一个世界都能受众人宠爱。
131742725,逸人拱自洋,http://p2.music.126.net/6rp3sm0PiAejNe3Jmbd3Ew==/3408486051558851.jpg,1496927721189,1955,今天拿到英语答题卡看到后面的作文 Hi Leslie[钟情]瞬间很激动～
466487416,包子v7,http://p2.music.126.net/40BJsKp1cSq11prAne48BA==/18906102439757343.jpg,1501655955570,1563,你知不知道 我拍《东成西就》时，他们叫我什么？他们叫我万人迷，说我勾三搭四，连林青霞、张曼玉、王祖贤也比不上我迷人，最后，连梁家辉也忍不住说“我爱你”，他说来一副得意洋洋的样子！ 不知为何听这首歌就浮现这句话，然后想默默的吐槽一句“好忙的花蝴蝶”。
61292572,帐号已注销,http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg,1439176345064,1469,前奏太他爸爸的好听了，好喜欢这张专辑，老张后期的专辑都是精品(ˉ﹃ˉ)
278874209,不改的沉迷,http://p1.music.126.net/kwR81YlHVTt_OFRXSt9viQ==/18956679974697852.jpg,1492223697465,1430,今天我要唱哥哥这首歌参加比赛啦 祝我好运吧[吐舌]
77535598,张国荣的大长腿,http://p1.music.126.net/AAFBLKDhSsWxPigtlYUcSQ==/109951162883999908.jpg,1449454503587,1127,只要听哥哥的声音 就知道这是他哪个时期的歌了[色][亲亲]
465127,Mr_Micson,http://p1.music.126.net/LYRqDevx7gJoaYlbHWFvtg==/109951163569430831.jpg,1499361276249,850,其实很多人都觉得张国荣是上个时代的经典，实际上直到发现了那些真心超越时代的作品的时候，你才会明白，他在走后仍能发光发热的真正原因是超越经典。荣迷认识的他和普通人认识的是有差别的，就像这首歌写的一样：据说你爱我，不知你爱我哪一个，蝴蝶一生穿梭，随时随地，拈花一过。
268914639,邂逅去吧,http://p1.music.126.net/KzLX7UiXFpnNJfE2HVSb_Q==/3401888994274171.jpg,1489675628063,848,我是男生，去年最大的收获就是爱上了哥哥
50805630,dxyhxt,http://p1.music.126.net/kgQSGHlWeKoS-z6i846gsA==/1369991491423139.jpg,1434628835731,727,蝶变的词是林夕写的，非常好。之后周礼茂根据这首歌续了一首红蝴蝶，不够有意味，最后的呼应也太刻意，把林夕的意思写窄了
251883443,-Leslier-,http://p1.music.126.net/nax6jFSMilRUKx1plWbN9g==/18911599998170098.jpg,1504799697629,718,我承认我是新粉，大概一年左右吧，最不喜欢朋友问我，怎么突然喜欢张国荣了？所以我要怎样回答，大概三天三夜也讲不完原因，大概，也没有原因。
122002929,7-ZHeN,http://p2.music.126.net/nBIYH5YNc9YF_Oum8cRjEA==/109951163590614330.jpg,1464479942846,19533,政治老师很严肃地对台下男生说 我劝你们不要抽烟 不要以为你们抽烟很绅士 真正抽烟看起来最绅士的只有张国荣
35313993,爱听现场版的小隆,http://p2.music.126.net/amiYScE8ovCaYfBoo4WhbQ==/109951163567457824.jpg,1442076214623,7001,演唱会中他的几句话特别让人难忘 “我离你们太远了，但是你们的热情让我觉得离你们很近”“你们的zf太保护你们了”。这都是网友拍的视频里记录下来的。
70823660,一九五六年,http://p2.music.126.net/W91_-nwWAPUZfwpOcYw6Bw==/1385384660185421.jpg,1459517082432,4975,昨天去做的条幅，“十三周年继续宠爱张国荣”。早上7点和朋友一起去早上人流量最大的的教学楼，挂出条幅。8点扯条幅，中午又在宿舍楼挂，还借来了大音响，点上了三根芙蓉王，放学的时候路人都在驻足观望。学校的电台，大屏幕经过协商都在不同时段放了哥哥的作品。一个毕业狗最后的纪念方式。
53685226,帐号已注销,http://p2.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg,1443708052339,3965,只剩下这个live版的monica，之前的都没有了[流泪]
54765074,23个大屁眼子,http://p2.music.126.net/JY0RYIbsBwM6Ff2P-XUmUw==/1399678308962303.jpg,1427723578881,2967,初中时候还带着一堆人在走廊上边唱边跳Monica……[流泪]
61383180,小天才普朗克,http://p2.music.126.net/gQG7s3kjZLnQFLe_rUzF2Q==/109951163413064325.jpg,1439309787001,2200,热情里面的每一首歌   都发挥到了极致   哥哥用不加修饰的嗓音  唱出了自己入行二十几年的沉淀和感悟   此时的Monica   比八十年代的  更要动听
50844060,M沉默是金leslie,http://p2.music.126.net/ZCuFf-qJHoixhTiN50CMQw==/7738362837299058.jpg,1435578301725,1794,无限抖腿系列
260540497,送抱的脸,http://p2.music.126.net/RPHoxJ0sR7J0dRRNfFSjkw==/109951162912933251.jpg,1479985774278,1652,今天是感恩节 唐先生在ins发了一张照片 他拿着一件漫画版Monica封面的T恤 "thanks thanks thanks thanks Monica  谁能代替你地位"
330534926,没有昵称都被用了,http://p2.music.126.net/oYyxwJXR9bQJd9t6A5xQ6g==/18607035278851003.jpg,1484056763013,1532,网易云，赶紧把版权整回来。只喜欢国荣的原唱
37546631,帐号已注销,http://p2.music.126.net/bTIoFKFaE1-JQpgN3OynGg==/1986817511391283.jpg,1434443273743,1273,好多喜欢听古巨基版本  然而哥哥在01年早就唱绝了
402489405,鉀壳蟲乐队,http://p2.music.126.net/4fTuC-FCeYoDhcVDLLnkcQ==/109951163533553589.jpg,1484566619099,871,有一次在香港铜锣湾遇见张国荣，人生中第一次见到真人，我心里非常的激动，我看见他，就冲过去，找他要签名，他没有给我签名，但是他跟我说了一句，还握手[强]
293876860,向日小葵柯,http://p2.music.126.net/Z-8cDg9A-aMgbvP3MRHHow==/109951162963754678.jpg,1478005742617,789,你们老师有眼光
66617683,少不更衣,http://p2.music.126.net/Im8c8FPBtrh7nVvswfnTzQ==/7780144278900380.jpg,1430922613450,781,因为永远在心里。
311026744,狠心人的故事,http://p2.music.126.net/stQ7u2D0r9ub9emvJluWfw==/2946691200964838.jpg,1480042720547,649,好多人的歌听久了就腻了后来也就删了，只有哥哥的歌陪了我好多年，我只想多听听哥哥的声音
130799469,You-are-my-forever-king,http://p2.music.126.net/-FEB6TxZlcF6ehxjr9bLFw==/109951163586028484.jpg,1486377949459,199,第一句：shack baby，shack it come on！     第二句（粤语）：好不好玩啊！有没有试过这么high的rave party啊！    第三句（粤语）：会不会唱，一起唱！（不是原创，看了淹没的评论后觉得重复下来给更多的荣迷看见比较好，叫我雷锋[可爱]！）
35673715,剪袖头,http://p1.music.126.net/JZuiq4WwelcCjtCAorz-uw==/109951163277187933.jpg,1415951832182,10190,陈见夏   你就当是  路过了我这只蜻蜓吧
51297346,一只特立独行的我的猪,http://p1.music.126.net/vtJxTkkYQQSDKHcMMqe83g==/3253454913713112.jpg,1459443838792,9607,图书馆1号晚上公映《霸王别姬》，预告末了写着“哥哥忌日，不发影券，君请自来，虚席以待”。从此，我彻底爱上了我们学校的图书馆。
17732386,Elefia,http://p1.music.126.net/WsXLehWaA5bY-1I5X15RMQ==/18498183627500659.jpg,1428657750161,4962,”然而再怎样贪婪，她所想要的，也不过就是骑着心中的那头野兽，去捉住一只路过的蜻蜓。“陈见夏，李燃，你们一定一定要在一起。
40345747,你看过灯火便知我为何,http://p1.music.126.net/AxMwyCa4KLl9zdfV8kY7ZA==/3297435378170972.jpg,1418612247077,3405,最爱张国荣和窦唯 一个疯魔 一个疯仙 
20601674,你们说吼不吼啊,http://p1.music.126.net/JOrR65oXsx36QS2PJi75Hg==/7797736464737815.jpg,1424357617444,2605,一望可相见，一步如重城。所爱隔山海，山海不可平。 
34203295,半里长街_,http://p1.music.126.net/OjsgdUSyo7bgOW6hFcK5kg==/6626756580683528.jpg,1426431250437,2507,无论谁在嫌我煽情，不笑纳也不必扫兴。
83329156,未知错误_404,http://p1.music.126.net/H7zt6mgp3XedyL-KgYO21w==/109951163393274011.jpg,1451732364532,2459,曾经有个少年，站在摇撸船上，大声的为她唱这首歌。她听不懂粤语，问他在唱什么，他说，陈见夏，你就当是路过了我这只蜻蜓吧。
247861207,Dviolet,http://p1.music.126.net/WsZc5McHyDcgje4HedjIBw==/109951163091691338.jpg,1459679209801,1926,第一次听这首歌是因为李燃，那个少年的一腔热血温暖了我的心，他用一份选择权给你的关怀陪伴了一个孤独的女孩成长，度过人生中最美好的时光，我爱李燃，爱见夏，二熊笔下我最爱的就是李燃。我也爱哥哥，哥哥不死，对我来说，香港就是哥哥。
53778657,帐号已注销,http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg,1427702583242,1809,哥哥，十二年了。望你在天堂安好[流泪]
9673765,雨中的卡路迪亚,http://p1.music.126.net/5IvUngdQ8fMIsfw0ZOf0EA==/2529976257533997.jpg,1424687507929,1154,多少对绝世好友最后都输在了拔苗助长的情爱里。而站在时空隧道的面前，一声彼此终于能得自由，可以不再走，又是足够奢侈的技能。
66490929,你若撒野今生我把酒奉陪_,http://p1.music.126.net/q0OV91MPWyUm8vZD0_swsA==/109951163443718278.jpg,1455954177693,1145,在等陈见夏和李燃😔
129358874,SHOTO_176,http://p1.music.126.net/SjbywIni-QAFU7sMfZjSoA==/109951163198204727.jpg,1468865839008,862,重温了一遍连载版的李燃陈见夏，还是很羡慕陈见夏的吧，运气那么背却又那么好，遇见了李燃。哥哥的歌很美，闭上眼，仿佛看见有位少年现在船头，轻声吟唱这首歌，阳光轻轻的洒在他的肩头，他转过头，眨巴着像狗一样纯净的眼，笑着对面前温婉的少女说：“陈见夏，你就当是路过了我这只蜻蜓吧。”
110590775,年年没有鱼,http://p1.music.126.net/v6zXhM7M6No3UsZZEWeAlw==/19241453486502695.jpg,1449316986944,519,陈见夏 你就当是 路过了我这一只蜻蜓吧   然而再怎样贪婪 她所想要的 也不过就是骑着心中的那头野兽 去捉住一只路过的蜻蜓
30661312,八月桥生,http://p1.music.126.net/EGl_uX5KgJW65DU69tKAyw==/18705991325046626.jpg,1462020307035,510,二熊你知道评论里多少人等这么多年吗😳
418271369,死掉人皮,http://p1.music.126.net/SNBI4Td6MrpBFT71K5AfRw==/109951163534979495.jpg,1515774328676,487,每个分手都是蓄谋已久的 你就应该当那个受难者啊
6698239,LameDuckk,http://p1.music.126.net/7TZXf4WCRNiMiU9JU8rgEQ==/109951163590317404.jpg,1423142114243,19228,“我终于来到了瀑布，我突然间想起何宝荣，我觉得好难过，我始终认为，站在这里的，应该是我们两个人。”
136352613,ForeverLeslie,http://p1.music.126.net/8UtqeoMLfaftkzdBS-3nKA==/528865155938217.jpg,1458955194676,14851,十年继续宠爱演唱会上，梁朝伟说“你离开不久，我还留着你的电话号码，有一次不小心拨错了，电话那边传来一把熟悉的声音：Please leave a message，请留言。我留了一句话，不如我们从头来过！”
120187487,雨辰加冰,http://p1.music.126.net/OS6LAIJK5csD4cXJSrj1mQ==/1387583683315956.jpg,1462714274714,13316,张国荣死后，有一个女荣迷，在网上发了一片贴子，说到自己看到梁朝伟的情形，有一次梁朝伟到内地来演出，等演出完毕后她守在他出门的必经之路，等看到他和一群人走来，她便大声的哭喊道：“黎耀辉，你还记不记得何宝荣？”梁朝伟听到她的喊叫，停下来，朝她这个方向看来，然后点了点头，急匆匆地走了。
47659856,gehirn,http://p1.music.126.net/0D7ftYsWgsFSgfHVYkjRsw==/2544269909255627.jpg,1458049163376,8647,梁朝伟在《色戒》拍摄期间的一段采访中提到：“我觉得一个合格的演员是不会在乎过多的情欲戏…我当初不懂，放不开，如今想想唯一后悔的是那时和Leslie（张国荣）对戏，没给他投入过多的感情。” 
8000282,贾宏声,http://p1.music.126.net/gQRYIRWLBYnglBVXb09D6w==/7903289581424717.jpg,1421506992187,7767,他只是病了 病入了膏肓 什麽梦都无力作了 於是他死 和梦一起飞。
5793019,张不困,http://p1.music.126.net/u3CHKZvmeTd0NxajOcToGg==/109951163388459922.jpg,1421388039481,6145,黎耀辉，你还记得当年的何宝荣吗？
18551277,矞之,http://p2.music.126.net/txjUqe8N5g-CDkibOG4yGw==/1379887094678742.jpg,1456514892407,5101,“我一直以为我跟何宝荣不一样，原来寂寞的时候每个人都一样。”
1063171,Glammy,http://p2.music.126.net/tZpRMRFmabsSVZpz1yvEIg==/3105020836880757.jpg,1405052496198,4834,身为哥哥死忠，却一直比较喜欢明哥的声音…曾经反反复复听明哥的版本，但是，最近突然一下子，只想听哥哥的了…其实他好多作品都是那样，听来听去，不管翻唱者多么出色，最后留下的都是他的版本
18044464,杰克哦夫,http://p2.music.126.net/ZxGZUOw_89vGKNibJpnFvA==/1365593451391851.jpg,1422209163129,3495,我94年，大中华地区的歌手独爱哥哥和医生
42477150,帐号已注销,http://p2.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg,1422152279965,3252,我也是哎
87888309,低俗小说a,http://p2.music.126.net/DD5-TMmqceMrTMY8hhOMgQ==/3252355410694532.jpg,1448691905962,3164,现在3点半，我的男朋友多如天上的繁星，我怕讲到天亮也说不完
61634902,懒棉棉想,http://p2.music.126.net/q1JuMuXGqBHlPzI67BNhkQ==/109951163471365195.jpg,1463303165041,2506,何宝荣：你后悔了？  黎耀辉：我后悔的要死。没见你之前我一点都不后悔，现在我后悔得要死，怎么了？  示威啊？奚落啊？告诉我你混得很好啊？你混的好咁我鸟事？你叫我来是干吗？  何宝荣：我想你陪我一下。
8917307,愿一生以歌,http://p2.music.126.net/O_YzanyKX1E70NL66oQXeQ==/6667438512576059.jpg,1420123076962,2301,我98年的，依然最爱哥哥
318680501,趁草际珠垂,http://p2.music.126.net/9uTupa6tATPSyWX2fYXV1g==/109951163564426102.jpg,1519456328849,1927,“黎耀辉 不如我们从头来过” 想再看一次春光乍泄，这电影英文名是 happy  together 是  很高兴能和你在一起 还是在一起的时候很开心？
24845619,沁文围墙,http://p2.music.126.net/eTgKRP10WDj0SaDxL204Gg==/3225967117037582.jpg,1417009446283,1421,我也是哥哥死忠！但这首歌他和明哥唱真的是两种表达 哥哥是闷骚 明哥直接明骚！我说的唱法和声线上
56048186,虔怕怕,http://p2.music.126.net/GmHlWjLv91WPmi-MNSddnw==/1394180757251891.jpg,1425747063686,11690,去看他2000年红馆的演唱会，这是倒数第三首，哥哥的普通话不是最好音色不一定最美，但是却是最用情最细腻的。歌是有灵魂的，也是最打动人心的
33917817,JJJ_GY,http://p2.music.126.net/9PNuBJFxf9NVBGGNpIVMfw==/3420580692727394.jpg,1427859171359,8138,全港也只有哥哥配得上“风华绝代”吧
65553102,一朵张霹雳,http://p2.music.126.net/VJYzGaRVa9Mu-G9Jvt6Pgw==/18780758116134933.jpg,1452343366753,7342,林忆莲唱得是至死不渝的深情，哥哥唱得是非你不可的倔强，我就是爱你，我就是要跟你白头到老，谁要去理会除了你之外的世界啊！[爱心]
95261210,一条咸湿肉,http://p1.music.126.net/2OyScqoIxysZMInveiW5dA==/1424967084047141.jpg,1466093671879,5969,今天坐地铁，换乘时一路上都是胡歌代言的畅优，看着前面的妹子一脸兴奋一直盯着老胡看，我也高兴的时候，突然想，要是哥哥还在，也许我也能在大街小巷看到代言高兴的跳起来。
38862912,Kafka_Wolf,http://p1.music.126.net/Z9xL21bOVAtXZzUgd6IeTg==/18576248953353827.jpg,1423551304272,4737,虽然我反对你的观点，但我誓死捍卫你说话的权利。
38424366,讴痒,http://p1.music.126.net/K7QeR6IMzp4NZ5Mnsls5GA==/1391981728240048.jpg,1423627753796,3877,张国荣的歌就是一听就知道是他的声音
49216178,_错叔,http://p1.music.126.net/Z_RHvXp8hn1ZJ4Z8SMdBZg==/2922501906913613.jpg,1428354916813,3785,好羡慕你 至少亲历他演唱会
86875974,在云端ao0,http://p1.music.126.net/CHqMBFvrK2T0dQ_KHCbICw==/109951162909916685.jpg,1460854860180,3066,看到评论里不少人说哥哥唱这首不好听，我只能说我觉得这是所有版本里最好听的一首，没有之一！
42318398,生命平静经历,http://p1.music.126.net/7O_CcErhimEo7Qo6dV6MDA==/2528876746617780.jpg,1427862344521,2908,或许你的离逝本身就是上天开的愚人节玩笑.
84180716,王乎乎,http://p1.music.126.net/fJwfQkkDHQeSkqwWsWCkXg==/18914898532984904.jpg,1450695296813,2465,最后那一年 在朋友的生日会上 他边唱这首歌边从后面抱唐叔 他肯定特别不想离开唐叔 没关系 我们帮你照顾他[爱心]
118392159,属w猫,http://p1.music.126.net/q0pKBUJ0a2dmJKbdXJadIQ==/18620229418209385.jpg,1456409015218,2020,一首歌唱的好坏不在于他的普通话是否标准，唱歌时的技巧多么高超，而在于唱这首歌是抒发出来的情感。一个歌手的好坏不在于他的声音多么动听，而在于他对于音乐的态度。从他的歌声中我们能听出他为了给听众们带来听觉上的享受时的努力，和歌声中流露出的真情。而打动我们的正是他这种真心抒发出来的感情
39594298,huangruipai,http://p1.music.126.net/JjGTVxNQ-YzI1KHGPnnywQ==/2536573326324751.jpg,1427818186200,1835,2015-4-1 忌
279288713,Sunrenho_,http://p1.music.126.net/36Nb233k8Op1L6-R-Y6fKA==/109951163352023082.jpg,1470150061999,1760,难道你们不知道哥哥这时候身患疾病吗？好多次嗓子都已经失声了，这首歌他是唱给悉心照顾他的唐生的，就凭这份深情就是我听过最好听的一个版本[爱心]
100156903,琴中伏羲御清绝,http://p1.music.126.net/joK1mvLCLIf8KZqkJx7LAA==/109951162853082262.jpg,1464057793126,1638,这是一个中年人用了他特有的方式，告诉自己的爱人，我爱你，那触及灵魂的声线，越听越有味道，如果说林忆莲的版本是一个女人的幽怨，那哥哥的版本的就是一个中年男人用灵魂的呐喊。曾几何时，被哥哥的这首歌感动的无以复加，那是和我灵魂的共鸣。我爱你们，爱这个世界，我会好好的活下去。
2015704,YGJF,http://p1.music.126.net/jf5-i4_fiwYHATPWWkqtSA==/109951163035048820.jpg,1391727405844,1247,我们身不由己。
323767387,最后已事过境迁长街风景已变,http://p2.music.126.net/vB0J7igEWhHD9marWTBRAQ==/109951163568103019.jpg,1487213913967,16254,只有哥哥和梅姑才能唱出芳華絕代四個字，艷壓眾人。
128318878,张活海的小儿媳,http://p2.music.126.net/goBb37ZBtAhtE59E7vEYBA==/109951163024617465.jpg,1489838119063,9882,表演时，哥哥妖孽的完全不像来自人世，而歌曲结束的一刻，他立刻搂着梅姑的腰笑个不停，笑容干净的像个孩子。那一刻我就知道我的心这辈子就属于这个男人了。
128318878,张活海的小儿媳,http://p2.music.126.net/goBb37ZBtAhtE59E7vEYBA==/109951163024617465.jpg,1490444986489,9570,张国荣光盖世，梅艳芳华绝代。❤️
18578823,不是_萨摩耶呀,http://p2.music.126.net/zB56sW0m9GR8nwvnbk4UnA==/18530069465068881.jpg,1491044625002,8648,如果一个艺人在去世后仍能每年吸收新粉丝，那他真的是神话，所以张国荣是巨星！
286602947,Dittoni,http://p2.music.126.net/A5vcjwJ8IAvBvQ2PPn9nJA==/18915998044788133.jpg,1493913574216,6066,你们走后，芳华绝代这个词寂寞了好久。
127985918,Iguacu走马灯,http://p2.music.126.net/XcpKUpqfF8cNTiTM879eAA==/109951162892356497.jpg,1491397414076,3899,除你二人谁敢自称芳华绝代
335088161,愿一生以哥,http://p2.music.126.net/2HuFaGNjOJ6Ie7GCJ1GWiA==/109951163584433222.jpg,1489198898770,3679,01:05总会脑补一声“zhangguowen”
317585632,小鬼不会抱歉,http://p2.music.126.net/SttUs7wAjvKeoS01FMavIg==/109951163312648010.jpg,1492933693635,3464,男友推给我的。我准备把他升级为老公
436671527,纪余生,http://p2.music.126.net/lnkj0AqPgMpvF-OwT6TIyw==/109951163128405987.jpg,1499353405484,2994,借用一句话形容   这二人                                               「分则各自为王，合便天下无双」
296748819,张国荣圈子,http://p2.music.126.net/7_Ro2Dk9SDF201Rr2vak1Q==/109951163247253257.jpg,1489838261710,2812,我的妈.好激动.终于有版权了
292341226,帐号已注销,http://p2.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg,1494135659882,2707,张国荣特有的媚衬上梅艳芳大气的艳，俩人不分声部的声线交织在一起，浮华渐升，直要“收你做我的迷”—何等让人沉溺的眼角眉梢，抛一个最阔圈套。 两位歌者优雅唱和，吐露一种超然尘世之外的孤傲，仿佛帝王在向臣民发布讲话，信马由缰中指点江山.                                                    
